0.875,0.7083333333333334,0.4583333333333333,0.16666666666666666,0.0
1.0,0.9583333333333334,0.7083333333333334,0.5,0.125
0.4166666666666667,0.125,0.0,0.041666666666666664,0.0
0.9583333333333334,0.7083333333333334,0.6666666666666666,0.2916666666666667,0.041666666666666664
0.875,0.875,0.25,0.2916666666666667,0.125
0.7916666666666666,0.5,0.25,0.08333333333333333,0.0
1.0,0.9583333333333334,0.75,0.5416666666666666,0.2916666666666667
0.9166666666666666,0.8333333333333334,0.4166666666666667,0.20833333333333334,0.0
1.0,1.0,0.8333333333333334,0.625,0.375
0.9583333333333334,0.9583333333333334,0.8333333333333334,0.5416666666666666,0.4583333333333333
0.7916666666666666,0.625,0.20833333333333334,0.041666666666666664,0.0
1.0,0.9166666666666666,0.16666666666666666,0.041666666666666664,0.08333333333333333
0.9166666666666666,0.9583333333333334,0.625,0.3333333333333333,0.25
0.9583333333333334,0.75,0.4583333333333333,0.041666666666666664,0.16666666666666666
