,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,ROPE_in_HDI
pre_test_theta,0.221,0.028,0.168,0.273,0.0,0.0,7259.0,5276.0,1.0,True
post_test_theta,0.342,0.032,0.282,0.402,0.0,0.0,7323.0,5622.0,1.0,True
difference_of_means,0.121,0.042,0.044,0.203,0.0,0.0,7249.0,5732.0,1.0,True
